年,品目大分類,品目分類,品目名(横),都道府県,品目名,農業団体(サンプル),未使用5,カウント
2020-01-01,1,5,工芸農作物,神奈川県,工芸農作物,農業団体F,0,1
2020-01-01,0,0,その他の作物,神奈川県,その他の作物,農業団体A,0,9
2020-01-01,2,7,肉用牛,神奈川県,肉用牛,農業団体E,0,12
2020-01-01,2,7,生乳,神奈川県,生乳,農業団体F,0,36
2020-01-01,2,7,生乳以外の乳用牛,神奈川県,生乳以外の乳用牛,農業団体A,0,5
2020-01-01,2,7,豚,神奈川県,豚,農業団体B,0,52
2020-01-01,2,7,鶏卵,神奈川県,鶏卵,農業団体E,0,40
2020-01-01,2,8,加工農産物,神奈川県,加工農産物,農業団体E,0,2
2020-01-01,1,1,米,新潟県,米,農業団体A,0,1503
2020-01-01,1,1,雑穀,新潟県,雑穀,農業団体F,0,1
2020-01-01,1,3,豆類,新潟県,豆類,農業団体H,0,12
2020-01-01,1,2,いも類,新潟県,いも類,農業団体I,0,33
2020-01-01,1,4,野菜,新潟県,野菜,農業団体J,0,321
2020-01-01,1,4,果実,新潟県,果実,農業団体B,0,92
2020-01-01,1,6,花き,新潟県,花き,農業団体A,0,67
2020-01-01,1,5,工芸農作物,新潟県,工芸農作物,農業団体A,0,10
2020-01-01,2,7,肉用牛,新潟県,肉用牛,農業団体C,0,35
2020-01-01,2,7,生乳,新潟県,生乳,農業団体C,0,51
2020-01-01,2,7,生乳以外の乳用牛,新潟県,生乳以外の乳用牛,農業団体J,0,6
2020-01-01,2,7,豚,新潟県,豚,農業団体E,0,139
2020-01-01,2,7,鶏卵,新潟県,鶏卵,農業団体G,0,179
2020-01-01,2,7,ブロイラー,新潟県,ブロイラー,農業団体I,0,25
2020-01-01,2,7,その他の畜産物,新潟県,その他の畜産物,農業団体A,0,50
2020-01-01,2,8,加工農産物,新潟県,加工農産物,農業団体B,0,1
2020-01-01,1,1,米,富山県,米,農業団体F,0,434
2020-01-01,1,1,麦類,富山県,麦類,農業団体I,0,2
2020-01-01,1,1,雑穀,富山県,雑穀,農業団体G,0,3
2020-01-01,1,3,豆類,富山県,豆類,農業団体J,0,12
2020-01-01,1,2,いも類,富山県,いも類,農業団体G,0,5
2020-01-01,1,4,野菜,富山県,野菜,農業団体B,0,54
2020-01-01,1,4,果実,富山県,果実,農業団体B,0,23
2020-01-01,1,6,花き,富山県,花き,農業団体H,0,11
2020-01-01,1,5,工芸農作物,富山県,工芸農作物,農業団体A,0,0
2020-01-01,0,0,その他の作物,富山県,その他の作物,農業団体G,0,2
2020-01-01,2,7,肉用牛,富山県,肉用牛,農業団体B,0,11
2020-01-01,2,7,生乳,富山県,生乳,農業団体C,0,13
2020-01-01,2,7,生乳以外の乳用牛,富山県,生乳以外の乳用牛,農業団体F,0,1
2020-01-01,2,7,豚,富山県,豚,農業団体G,0,20
2020-01-01,2,7,鶏卵,富山県,鶏卵,農業団体I,0,32
2020-01-01,2,8,加工農産物,富山県,加工農産物,農業団体J,0,5
2020-01-01,1,1,米,石川県,米,農業団体A,0,281
2020-01-01,1,1,麦類,石川県,麦類,農業団体G,0,1
2020-01-01,1,1,雑穀,石川県,雑穀,農業団体C,0,0
2020-01-01,1,3,豆類,石川県,豆類,農業団体A,0,4
2020-01-01,1,2,いも類,石川県,いも類,農業団体B,0,17
2020-01-01,1,4,野菜,石川県,野菜,農業団体I,0,101
2020-01-01,1,4,果実,石川県,果実,農業団体J,0,34
2020-01-01,1,6,花き,石川県,花き,農業団体G,0,6
2020-01-01,1,5,工芸農作物,石川県,工芸農作物,農業団体A,0,1
2020-01-01,0,0,その他の作物,石川県,その他の作物,農業団体H,0,1
2020-01-01,2,7,肉用牛,石川県,肉用牛,農業団体J,0,13
2020-01-01,2,7,生乳,石川県,生乳,農業団体J,0,22
2020-01-01,2,7,生乳以外の乳用牛,石川県,生乳以外の乳用牛,農業団体J,0,2
2020-01-01,2,7,豚,石川県,豚,農業団体I,0,15
2020-01-01,2,7,鶏卵,石川県,鶏卵,農業団体B,0,34
2020-01-01,2,8,加工農産物,石川県,加工農産物,農業団体I,0,1
2020-01-01,1,1,米,福井県,米,農業団体B,0,284
2020-01-01,1,1,麦類,福井県,麦類,農業団体E,0,5
2020-01-01,1,1,雑穀,福井県,雑穀,農業団体F,0,3
2020-01-01,1,3,豆類,福井県,豆類,農業団体J,0,3
2020-01-01,1,2,いも類,福井県,いも類,農業団体H,0,13
2020-01-01,1,4,野菜,福井県,野菜,農業団体F,0,80
2020-01-01,1,4,果実,福井県,果実,農業団体F,0,12
2020-01-01,1,6,花き,福井県,花き,農業団体A,0,4
2020-01-01,1,5,工芸農作物,福井県,工芸農作物,農業団体A,0,0
2020-01-01,0,0,その他の作物,福井県,その他の作物,農業団体D,0,1
2020-01-01,2,7,肉用牛,福井県,肉用牛,農業団体I,0,8
2020-01-01,2,7,生乳,福井県,生乳,農業団体C,0,7
2020-01-01,2,7,生乳以外の乳用牛,福井県,生乳以外の乳用牛,農業団体H,0,1
2020-01-01,2,7,豚,福井県,豚,農業団体E,0,2
2020-01-01,2,7,鶏卵,福井県,鶏卵,農業団体H,0,24
2020-01-01,2,7,ブロイラー,福井県,ブロイラー,農業団体E,0,2
2020-01-01,2,7,その他の畜産物,福井県,その他の畜産物,農業団体B,0,0
2020-01-01,2,8,加工農産物,福井県,加工農産物,農業団体F,0,1
2020-01-01,1,1,米,山梨県,米,農業団体I,0,58
2020-01-01,1,1,麦類,山梨県,麦類,農業団体A,0,0
2020-01-01,1,1,雑穀,山梨県,雑穀,農業団体F,0,0
2020-01-01,1,3,豆類,山梨県,豆類,農業団体A,0,1
2020-01-01,1,2,いも類,山梨県,いも類,農業団体D,0,7
2020-01-01,1,4,野菜,山梨県,野菜,農業団体B,0,117
2020-01-01,1,4,果実,山梨県,果実,農業団体D,0,650
2020-01-01,1,6,花き,山梨県,花き,農業団体J,0,36
2020-01-01,1,5,工芸農作物,山梨県,工芸農作物,農業団体D,0,1
2020-01-01,0,0,その他の作物,山梨県,その他の作物,農業団体F,0,21
2020-01-01,2,7,肉用牛,山梨県,肉用牛,農業団体A,0,12
2020-01-01,2,7,生乳,山梨県,生乳,農業団体H,0,21
2020-01-01,2,7,生乳以外の乳用牛,山梨県,生乳以外の乳用牛,農業団体B,0,3
2020-01-01,2,7,豚,山梨県,豚,農業団体J,0,12
2020-01-01,2,7,鶏卵,山梨県,鶏卵,農業団体A,0,15
2020-01-01,2,7,ブロイラー,山梨県,ブロイラー,農業団体B,0,14
2020-01-01,2,7,その他の畜産物,山梨県,その他の畜産物,農業団体I,0,1
2020-01-01,2,8,加工農産物,山梨県,加工農産物,農業団体J,0,5
2020-01-01,1,1,米,長野県,米,農業団体D,0,413
2020-01-01,1,1,麦類,長野県,麦類,農業団体C,0,3
2020-01-01,1,1,雑穀,長野県,雑穀,農業団体J,0,9
2020-01-01,1,3,豆類,長野県,豆類,農業団体D,0,5
2020-01-01,1,2,いも類,長野県,いも類,農業団体J,0,20
2020-01-01,1,4,野菜,長野県,野菜,農業団体E,0,891
2020-01-01,1,4,果実,長野県,果実,農業団体C,0,894
2020-01-01,1,6,花き,長野県,花き,農業団体A,0,132
2020-01-01,1,5,工芸農作物,長野県,工芸農作物,農業団体A,0,1
2020-01-01,0,0,その他の作物,長野県,その他の作物,農業団体H,0,32
2020-01-01,2,7,肉用牛,長野県,肉用牛,農業団体E,0,60
2020-01-01,2,7,生乳,長野県,生乳,農業団体H,0,99
2020-01-01,2,7,生乳以外の乳用牛,長野県,生乳以外の乳用牛,農業団体F,0,15
2020-01-01,2,7,豚,長野県,豚,農業団体J,0,46
2020-01-01,2,7,鶏卵,長野県,鶏卵,農業団体H,0,15
2020-01-01,2,7,ブロイラー,長野県,ブロイラー,農業団体C,0,25
2020-01-01,2,7,その他の畜産物,長野県,その他の畜産物,農業団体A,0,10
2020-01-01,2,8,加工農産物,長野県,加工農産物,農業団体C,0,26
2020-01-01,1,1,米,岐阜県,米,農業団体E,0,206
2020-01-01,1,1,麦類,岐阜県,麦類,農業団体A,0,4
2020-01-01,1,1,雑穀,岐阜県,雑穀,農業団体I,0,0
2020-01-01,1,3,豆類,岐阜県,豆類,農業団体I,0,6
2020-01-01,1,2,いも類,岐阜県,いも類,農業団体F,0,4
2020-01-01,1,4,野菜,岐阜県,野菜,農業団体F,0,339
2020-01-01,1,4,果実,岐阜県,果実,農業団体I,0,54
2020-01-01,1,6,花き,岐阜県,花き,農業団体H,0,59
2020-01-01,1,5,工芸農作物,岐阜県,工芸農作物,農業団体I,0,5
2020-01-01,0,0,その他の作物,岐阜県,その他の作物,農業団体H,0,5
2020-01-01,2,7,肉用牛,岐阜県,肉用牛,農業団体A,0,115
2020-01-01,2,7,生乳,岐阜県,生乳,農業団体F,0,39
2020-01-01,2,7,生乳以外の乳用牛,岐阜県,生乳以外の乳用牛,農業団体B,0,4
2020-01-01,2,7,豚,岐阜県,豚,農業団体H,0,79
2020-01-01,2,7,鶏卵,岐阜県,鶏卵,農業団体J,0,127
2020-01-01,2,7,ブロイラー,岐阜県,ブロイラー,農業団体C,0,19
2020-01-01,2,7,その他の畜産物,岐阜県,その他の畜産物,農業団体F,0,29
2020-01-01,2,8,加工農産物,岐阜県,加工農産物,農業団体A,0,1
2020-01-01,1,1,米,静岡県,米,農業団体G,0,172
2020-01-01,1,1,雑穀,静岡県,雑穀,農業団体F,0,0
2020-01-01,1,3,豆類,静岡県,豆類,農業団体F,0,1
2020-01-01,1,2,いも類,静岡県,いも類,農業団体A,0,43
2020-01-01,1,4,野菜,静岡県,野菜,農業団体G,0,582
2020-01-01,1,4,果実,静岡県,果実,農業団体G,0,254
2020-01-01,1,6,花き,静岡県,花き,農業団体D,0,153
2020-01-01,1,5,工芸農作物,静岡県,工芸農作物,農業団体G,0,119
2020-01-01,2,7,肉用牛,静岡県,肉用牛,農業団体J,0,73
2020-01-01,2,7,生乳,静岡県,生乳,農業団体D,0,103
2020-01-01,2,7,生乳以外の乳用牛,静岡県,生乳以外の乳用牛,農業団体G,0,12
2020-01-01,2,7,豚,静岡県,豚,農業団体D,0,68
2020-01-01,2,7,鶏卵,静岡県,鶏卵,農業団体D,0,121
2020-01-01,2,7,ブロイラー,静岡県,ブロイラー,農業団体H,0,31
2020-01-01,2,7,その他の畜産物,静岡県,その他の畜産物,農業団体C,0,43
2020-01-01,2,8,加工農産物,静岡県,加工農産物,農業団体G,0,86
2020-01-01,1,1,米,愛知県,米,農業団体D,0,274
2020-01-01,1,1,麦類,愛知県,麦類,農業団体B,0,9
2020-01-01,1,1,雑穀,愛知県,雑穀,農業団体H,0,0
2020-01-01,1,3,豆類,愛知県,豆類,農業団体A,0,9
2020-01-01,1,2,いも類,愛知県,いも類,農業団体C,0,11
2020-01-01,1,4,野菜,愛知県,野菜,農業団体H,0,1011
2020-01-01,1,4,果実,愛知県,果実,農業団体G,0,195
2020-01-01,1,6,花き,愛知県,花き,農業団体J,0,497
2020-01-01,1,5,工芸農作物,愛知県,工芸農作物,農業団体F,0,12
2020-01-01,0,0,その他の作物,愛知県,その他の作物,農業団体B,0,40
2020-01-01,2,7,肉用牛,愛知県,肉用牛,農業団体G,0,100
2020-01-01,2,7,生乳,愛知県,生乳,農業団体E,0,186
2020-01-01,2,7,生乳以外の乳用牛,愛知県,生乳以外の乳用牛,農業団体I,0,27
2020-01-01,2,7,豚,愛知県,豚,農業団体C,0,266
2020-01-01,2,7,鶏卵,愛知県,鶏卵,農業団体H,0,181
2020-01-01,2,7,ブロイラー,愛知県,ブロイラー,農業団体D,0,28
2020-01-01,2,7,その他の畜産物,愛知県,その他の畜産物,農業団体E,0,44
2020-01-01,2,8,加工農産物,愛知県,加工農産物,農業団体H,0,4
2020-01-01,1,1,米,三重県,米,農業団体C,0,270
2020-01-01,1,1,麦類,三重県,麦類,農業団体B,0,6
2020-01-01,1,1,雑穀,三重県,雑穀,農業団体F,0,0
2020-01-01,1,3,豆類,三重県,豆類,農業団体D,0,7
2020-01-01,1,2,いも類,三重県,いも類,農業団体B,0,7
2020-01-01,1,4,野菜,三重県,野菜,農業団体E,0,145
2020-01-01,1,4,果実,三重県,果実,農業団体F,0,70
2020-01-01,1,6,花き,三重県,花き,農業団体A,0,37
2020-01-01,1,5,工芸農作物,三重県,工芸農作物,農業団体I,0,31
2020-01-01,0,0,その他の作物,三重県,その他の作物,農業団体F,0,47
2020-01-01,2,7,肉用牛,三重県,肉用牛,農業団体D,0,79
2020-01-01,2,7,生乳,三重県,生乳,農業団体J,0,64
2020-01-01,2,7,生乳以外の乳用牛,三重県,生乳以外の乳用牛,農業団体A,0,9
2020-01-01,2,7,豚,三重県,豚,農業団体C,0,86
2020-01-01,2,7,鶏卵,三重県,鶏卵,農業団体F,0,161
2020-01-01,2,7,ブロイラー,三重県,ブロイラー,農業団体B,0,14
2020-01-01,2,7,その他の畜産物,三重県,その他の畜産物,農業団体I,0,6
2020-01-01,2,8,加工農産物,三重県,加工農産物,農業団体A,0,4
2020-01-01,1,1,米,滋賀県,米,農業団体I,0,353
2020-01-01,1,1,麦類,滋賀県,麦類,農業団体E,0,5
2020-01-01,1,1,雑穀,滋賀県,雑穀,農業団体B,0,1
2020-01-01,1,3,豆類,滋賀県,豆類,農業団体I,0,18
2020-01-01,1,2,いも類,滋賀県,いも類,農業団体J,0,6
2020-01-01,1,4,野菜,滋賀県,野菜,農業団体C,0,105
2020-01-01,1,4,果実,滋賀県,果実,農業団体I,0,6
2020-01-01,1,6,花き,滋賀県,花き,農業団体H,0,12
2020-01-01,1,5,工芸農作物,滋賀県,工芸農作物,農業団体J,0,5
2020-01-01,0,0,その他の作物,滋賀県,その他の作物,農業団体F,0,2
2020-01-01,2,7,肉用牛,滋賀県,肉用牛,農業団体I,0,64
2020-01-01,2,7,生乳,滋賀県,生乳,農業団体D,0,22
2020-01-01,2,7,生乳以外の乳用牛,滋賀県,生乳以外の乳用牛,農業団体J,0,4
2020-01-01,2,7,豚,滋賀県,豚,農業団体F,0,4
2020-01-01,2,7,鶏卵,滋賀県,鶏卵,農業団体C,0,10
2020-01-01,2,8,加工農産物,滋賀県,加工農産物,農業団体C,0,2
2020-01-01,1,1,米,京都府,米,農業団体C,0,171
2020-01-01,1,1,麦類,京都府,麦類,農業団体B,0,0
2020-01-01,1,1,雑穀,京都府,雑穀,農業団体J,0,0
2020-01-01,1,3,豆類,京都府,豆類,農業団体F,0,6
2020-01-01,1,2,いも類,京都府,いも類,農業団体F,0,6
2020-01-01,1,4,野菜,京都府,野菜,農業団体G,0,250
2020-01-01,1,4,果実,京都府,果実,農業団体C,0,19
2020-01-01,1,6,花き,京都府,花き,農業団体H,0,9
2020-01-01,1,5,工芸農作物,京都府,工芸農作物,農業団体I,0,26
2020-01-01,0,0,その他の作物,京都府,その他の作物,農業団体D,0,4
2020-01-01,2,7,肉用牛,京都府,肉用牛,農業団体D,0,15
2020-01-01,2,7,生乳,京都府,生乳,農業団体I,0,36
2020-01-01,2,7,生乳以外の乳用牛,京都府,生乳以外の乳用牛,農業団体H,0,5
2020-01-01,2,7,豚,京都府,豚,農業団体J,0,8
2020-01-01,2,7,鶏卵,京都府,鶏卵,農業団体J,0,45
2020-01-01,2,7,ブロイラー,京都府,ブロイラー,農業団体J,0,10
2020-01-01,2,7,その他の畜産物,京都府,その他の畜産物,農業団体D,0,7
2020-01-01,2,8,加工農産物,京都府,加工農産物,農業団体E,0,24
2020-01-01,1,1,米,大阪府,米,農業団体E,0,65
2020-01-01,1,1,麦類,大阪府,麦類,農業団体I,0,0
2020-01-01,1,1,雑穀,大阪府,雑穀,農業団体H,0,0
2020-01-01,1,3,豆類,大阪府,豆類,農業団体H,0,0
2020-01-01,1,2,いも類,大阪府,いも類,農業団体H,0,4
2020-01-01,1,4,野菜,大阪府,野菜,農業団体H,0,141
2020-01-01,1,4,果実,大阪府,果実,農業団体A,0,65
2020-01-01,1,6,花き,大阪府,花き,農業団体J,0,13
2020-01-01,1,5,工芸農作物,大阪府,工芸農作物,農業団体G,0,0
2020-01-01,0,0,その他の作物,大阪府,その他の作物,農業団体H,0,4
2020-01-01,2,7,肉用牛,大阪府,肉用牛,農業団体C,0,2
2020-01-01,2,7,生乳,大阪府,生乳,農業団体H,0,12
2020-01-01,2,7,生乳以外の乳用牛,大阪府,生乳以外の乳用牛,農業団体G,0,1
2020-01-01,2,7,豚,大阪府,豚,農業団体H,0,2
2020-01-01,2,7,鶏卵,大阪府,鶏卵,農業団体D,0,1
2020-01-01,2,8,加工農産物,大阪府,加工農産物,農業団体F,0,0
2020-01-01,1,1,米,兵庫県,米,農業団体A,0,420
2020-01-01,1,1,麦類,兵庫県,麦類,農業団体B,0,1
2020-01-01,1,1,雑穀,兵庫県,雑穀,農業団体B,0,0
2020-01-01,1,3,豆類,兵庫県,豆類,農業団体F,0,26
2020-01-01,1,2,いも類,兵庫県,いも類,農業団体H,0,9
2020-01-01,1,4,野菜,兵庫県,野菜,農業団体H,0,349
2020-01-01,1,4,果実,兵庫県,果実,農業団体C,0,38
2020-01-01,1,6,花き,兵庫県,花き,農業団体B,0,36
2020-01-01,1,5,工芸農作物,兵庫県,工芸農作物,農業団体H,0,1
2020-01-01,0,0,その他の作物,兵庫県,その他の作物,農業団体E,0,6
2020-01-01,2,7,肉用牛,兵庫県,肉用牛,農業団体G,0,167
2020-01-01,2,7,生乳,兵庫県,生乳,農業団体J,0,101
2020-01-01,2,7,生乳以外の乳用牛,兵庫県,生乳以外の乳用牛,農業団体G,0,18
2020-01-01,2,7,豚,兵庫県,豚,農業団体H,0,17
2020-01-01,2,7,鶏卵,兵庫県,鶏卵,農業団体A,0,171
2020-01-01,2,7,ブロイラー,兵庫県,ブロイラー,農業団体J,0,86
2020-01-01,2,7,その他の畜産物,兵庫県,その他の畜産物,農業団体A,0,31
2020-01-01,2,8,加工農産物,兵庫県,加工農産物,農業団体F,0,0
2020-01-01,1,1,米,奈良県,米,農業団体H,0,95
2020-01-01,1,1,麦類,奈良県,麦類,農業団体F,0,0
2020-01-01,1,1,雑穀,奈良県,雑穀,農業団体B,0,0
2020-01-01,1,3,豆類,奈良県,豆類,農業団体D,0,1
2020-01-01,1,2,いも類,奈良県,いも類,農業団体F,0,4
2020-01-01,1,4,野菜,奈良県,野菜,農業団体A,0,113
2020-01-01,1,4,果実,奈良県,果実,農業団体A,0,75
2020-01-01,1,6,花き,奈良県,花き,農業団体D,0,36
2020-01-01,1,5,工芸農作物,奈良県,工芸農作物,農業団体F,0,5
2020-01-01,0,0,その他の作物,奈良県,その他の作物,農業団体H,0,6
2020-01-01,2,7,肉用牛,奈良県,肉用牛,農業団体B,0,11
2020-01-01,2,7,生乳,奈良県,生乳,農業団体B,0,29
2020-01-01,2,7,生乳以外の乳用牛,奈良県,生乳以外の乳用牛,農業団体G,0,3
2020-01-01,2,7,豚,奈良県,豚,農業団体D,0,3
2020-01-01,2,7,鶏卵,奈良県,鶏卵,農業団体A,0,9
2020-01-01,2,8,加工農産物,奈良県,加工農産物,農業団体F,0,4
2020-01-01,1,1,米,和歌山県,米,農業団体C,0,78
2020-01-01,1,1,雑穀,和歌山県,雑穀,農業団体C,0,0
2020-01-01,1,3,豆類,和歌山県,豆類,農業団体C,0,0
2020-01-01,1,2,いも類,和歌山県,いも類,農業団体G,0,2
2020-01-01,1,4,野菜,和歌山県,野菜,農業団体A,0,141
2020-01-01,1,4,果実,和歌山県,果実,農業団体G,0,759
2020-01-01,1,6,花き,和歌山県,花き,農業団体E,0,53
2020-01-01,1,5,工芸農作物,和歌山県,工芸農作物,農業団体D,0,6
2020-01-01,2,7,肉用牛,和歌山県,肉用牛,農業団体E,0,7
2020-01-01,2,7,生乳,和歌山県,生乳,農業団体F,0,6
2020-01-01,2,7,生乳以外の乳用牛,和歌山県,生乳以外の乳用牛,農業団体J,0,0
2020-01-01,2,7,豚,和歌山県,豚,農業団体E,0,1
2020-01-01,2,7,鶏卵,和歌山県,鶏卵,農業団体D,0,11
2020-01-01,2,7,ブロイラー,和歌山県,ブロイラー,農業団体I,0,5
2020-01-01,2,7,その他の畜産物,和歌山県,その他の畜産物,農業団体C,0,5
2020-01-01,2,8,加工農産物,和歌山県,加工農産物,農業団体B,0,0
2020-01-01,1,1,米,鳥取県,米,農業団体E,0,150
2020-01-01,1,1,雑穀,鳥取県,雑穀,農業団体E,0,0
2020-01-01,1,3,豆類,鳥取県,豆類,農業団体I,0,1
2020-01-01,1,2,いも類,鳥取県,いも類,農業団体E,0,10
2020-01-01,1,4,野菜,鳥取県,野菜,農業団体B,0,214
2020-01-01,1,4,果実,鳥取県,果実,農業団体E,0,64
2020-01-01,1,6,花き,鳥取県,花き,農業団体B,0,30
2020-01-01,1,5,工芸農作物,鳥取県,工芸農作物,農業団体B,0,2
2020-01-01,2,7,肉用牛,鳥取県,肉用牛,農業団体F,0,54
2020-01-01,2,7,生乳,鳥取県,生乳,農業団体H,0,73
2020-01-01,2,7,生乳以外の乳用牛,鳥取県,生乳以外の乳用牛,農業団体J,0,8
2020-01-01,2,7,豚,鳥取県,豚,農業団体A,0,46
2020-01-01,2,7,鶏卵,鳥取県,鶏卵,農業団体B,0,21
2020-01-01,2,7,ブロイラー,鳥取県,ブロイラー,農業団体A,0,87
2020-01-01,2,7,その他の畜産物,鳥取県,その他の畜産物,農業団体D,0,1
2020-01-01,2,8,加工農産物,鳥取県,加工農産物,農業団体H,0,0
2020-01-01,1,1,米,島根県,米,農業団体J,0,189
2020-01-01,1,1,麦類,島根県,麦類,農業団体E,0,1
2020-01-01,1,1,雑穀,島根県,雑穀,農業団体H,0,1
2020-01-01,1,3,豆類,島根県,豆類,農業団体H,0,3
2020-01-01,1,2,いも類,島根県,いも類,農業団体I,0,6
2020-01-01,1,4,野菜,島根県,野菜,農業団体I,0,101
2020-01-01,1,4,果実,島根県,果実,農業団体E,0,43
2020-01-01,1,6,花き,島根県,花き,農業団体D,0,16
